title,openreview_link,authors
GNOT: A General Neural Operator Transformer for Operator Learning,https://openreview.net/forum?id=JomvpMQ6NF,"Zhongkai Hao, Zhengyi Wang, Hang Su, Chengyang Ying, Yinpeng Dong, LIU SONGMING, Ze Cheng, Jian Song, Jun Zhu"
NUNO: A General Framework for Learning Parametric PDEs with Non-Uniform Data,https://openreview.net/forum?id=KobAWlZL29,"LIU SONGMING, Zhongkai Hao, Chengyang Ying, Hang Su, Ze Cheng, Jun Zhu"
Robust Subtask Learning for Compositional Generalization,https://openreview.net/forum?id=0pCvCH8fW2,"Kishor Jothimurugan, Steve Hsu, Osbert Bastani, Rajeev Alur"
One Transformer Fits All Distributions in Multi-Modal Diffusion at Scale,https://openreview.net/forum?id=Urp3atR1Z3,"Fan Bao, Shen Nie, Kaiwen Xue, Chongxuan Li, Shi Pu, Yaole Wang, Gang Yue, Yue Cao, Hang Su, Jun Zhu"
DRew: Dynamically Rewired Message Passing with Delay,https://openreview.net/forum?id=WEgjbJ6IDN,"Benjamin Gutteridge, Xiaowen Dong, Michael Bronstein, Francesco Di Giovanni"
Graph Ladling: Shockingly Simple Parallel GNN Training without Intermediate Communication,https://openreview.net/forum?id=Ll1oayYdUC,"Ajay Jaiswal, Shiwei Liu, Tianlong Chen, Ding, Zhangyang “Atlas” Wang"
GLOBE-CE: A Translation Based Approach for Global Counterfactual Explanations,https://openreview.net/forum?id=KHqQwzx2H2,"Dan Ley, Saumitra Mishra, Daniele Magazzeni"
The case for 4-bit precision: k-bit Inference Scaling Laws,https://openreview.net/forum?id=i8tGb1ab1j,"Tim Dettmers, Luke Zettlemoyer"
SWARM Parallelism: Training Large Models Can Be Surprisingly Communication-Efficient,https://openreview.net/forum?id=zZ5vSCvAxT,"Max Ryabinin, Tim Dettmers, Michael Diskin, Alexander Borzunov"
Generating Private Synthetic Data with Genetic Algorithms,https://openreview.net/forum?id=B9R1uLC1B1,"Terrance Liu, Jingwu Tang, Giuseppe Vietri, Steven Wu"
The Flan Collection: Designing Data and Methods for Effective Instruction Tuning,https://openreview.net/forum?id=ZX4uS605XV,"Shayne Longpre, Le Hou, Tu Vu, Albert Webson, Hyung Won Chung, Yi Tay, Denny Zhou, Quoc Le, Barret Zoph, Jason Wei, Adam Roberts"
Causal Strategic Classification: A Tale of Two Shifts,https://openreview.net/forum?id=R3d0HoKznc,"Guy Horowitz, Nir Rosenfeld"
Revisiting Over-smoothing and Over-squashing Using Ollivier-Ricci Curvature,https://openreview.net/forum?id=eWAvwKajx2,"Khang Nguyen, Nong Hieu, Vinh NGUYEN, Nhat Ho, Stanley Osher, TAN NGUYEN"
DoMo-AC: Doubly Multi-step Off-policy Actor-Critic Algorithm,https://openreview.net/forum?id=PJ1NSXrzuI,"Yunhao Tang, Tadashi Kozuno, Mark Rowland, Anna Harutyunyan, Remi Munos, Bernardo Avila Pires, Michal Valko"
Bootstrapped Representations in Reinforcement Learning,https://openreview.net/forum?id=QFhYahlGNZ,"Charline Le Lan, Stephen Tu, Mark Rowland, Anna Harutyunyan, Rishabh Agarwal, Marc Bellemare, Will Dabney"
VA-learning as a more efficient alternative to Q-learning,https://openreview.net/forum?id=64xmfTWt7X,"Yunhao Tang, Remi Munos, Mark Rowland, Michal Valko"
Robust Non-Linear Feedback Coding via Power-Constrained Deep Learning,https://openreview.net/forum?id=6ZgsnBQwYN,"Junghoon Kim, Taejoon Kim, David Love, Christopher G. Brinton"
An SDE for Modeling SAM: Theory and Insights,https://openreview.net/forum?id=3HHh17GBMO,"Enea Monzio Compagnoni, Luca Biggio, Antonio Orvieto, Frank Proske, Hans Kersting, Aurelien Lucchi"
SeedGNN: Graph Neural Network for Supervised Seeded Graph Matching,https://openreview.net/forum?id=sag7iLqPvC,"Liren Yu, Jiaming Xu, Xiaojun Lin"
Adaptively Weighted Data Augmentation Consistency Regularization for Robust Optimization under Concept Shift,https://openreview.net/forum?id=5KX2NKgFjD,"Yijun Dong, Yuege Xie, Rachel Ward"
Learning Unforeseen Robustness from Out-of-distribution Data Using Equivariant Domain Translator,https://openreview.net/forum?id=CPQW3uXIa6,"Sicheng Zhu, Bang An, Furong Huang, Sanghyun Hong"
Learning the Right Layers a Data-Driven Layer-Aggregation Strategy for Semi-Supervised Learning on Multilayer Graphs,https://openreview.net/forum?id=X8h8wLjog7,"Sara Venturini, Andrea Cristofari, Francesco Rinaldi, Francesco Tudisco"
On the Forward Invariance of Neural ODEs,https://openreview.net/forum?id=jSkV9aP1Mi,"Wei Xiao, Johnson Tsun-Hsuan Wang, Ramin Hasani, Mathias Lechner, Yutong Ban, Chuang Gan, Daniela Rus"
Surrogate Model Extension (SME): A Fast and Accurate Weight Update Attack on Federated Learning,https://openreview.net/forum?id=Kz0IODB2kj,"Junyi Zhu, Ruicong Yao, Matthew B Blaschko"
Towards Sustainable Learning: Coresets for Data-efficient Deep Learning,https://openreview.net/forum?id=ASOCqTnWIY,"Yu Yang, Hao Kang, Baharan Mirzasoleiman"
Controlling Posterior Collapse by an Inverse Lipschitz Constraint on the Decoder Network,https://openreview.net/forum?id=BLcLrAFuyS,"Yuri Kinoshita, Kenta Oono, Kenji Fukumizu, Yuichi Yoshida, Shin-ichi Maeda"
The Monge Gap: A Regularizer to Learn All Transport Maps,https://openreview.net/forum?id=U1KcX2JWjF,"Théo Uscidda, Marco Cuturi"
Tighter Lower Bounds for Shuffling SGD: Random Permutations and Beyond,https://openreview.net/forum?id=3bkRh3ggAE,"Jaeyoung Cha, Jaewook Lee, Chulhee Yun"
Refining Generative Process with Discriminator Guidance in Score-based Diffusion Models,https://openreview.net/forum?id=K1OvMEYEI4,"Dongjun Kim, Yeongmin Kim, Se Jung Kwon, Wanmo Kang, IL CHUL MOON"
FlexRound: Learnable Rounding based on Element-wise Division for Post-Training Quantization,https://openreview.net/forum?id=EPnzNJTYsb,"Jung Hyun Lee, Jeonghoon Kim, Se Jung Kwon, Dongsoo Lee"
Hierarchical Programmatic Reinforcement Learning via Learning to Compose Programs,https://openreview.net/forum?id=NRs7BoyCcM,"Guan-Ting Liu, En-Pei Hu, Pu-Jen Cheng, Hung-yi Lee, Shao-Hua Sun"
Marginalization is not Marginal: No Bad VAE Local Minima when Learning Optimal Sparse Representations,https://openreview.net/forum?id=NUtErghzv4,David Wipf
MultiDiffusion: Fusing Diffusion Paths for Controlled Image Generation,https://openreview.net/forum?id=D4ajVWmgLB,"Omer Bar-Tal, Lior Yariv, Yaron Lipman, Tali Dekel"
Extrapolative Controlled Sequence Generation via Iterative Refinement,https://openreview.net/forum?id=EuUeVUS6UV,"Vishakh Padmakumar, Richard Yuanzhe Pang, He He, Ankur Parikh"
Sampling-based Nyström Approximation and Kernel Quadrature,https://openreview.net/forum?id=eg7mjtvKlE,"Satoshi Hayakawa, Harald Oberhauser, Terry Lyons"
Global Optimization with Parametric Function Approximation,https://openreview.net/forum?id=h3GBd13xVv,"Chong Liu, Yu-Xiang Wang"
Towards Constituting Mathematical Structures for Learning to Optimize,https://openreview.net/forum?id=Tm7NpcjSE4,"Jialin Liu, Xiaohan Chen, Zhangyang “Atlas” Wang, Wotao Yin, HanQin Cai"
On the Initialization of Graph Neural Networks,https://openreview.net/forum?id=2t0I8KYaPG,"Jiahang Li, Yakun Song, Xiang song, David Wipf"
From Hypergraph Energy Functions to Hypergraph Neural Networks,https://openreview.net/forum?id=a032h8Jb9I,"Yuxin Wang, Quan Gan, Xipeng Qiu, Xuanjing Huang, David Wipf"
Data Efficient Neural Scaling Law via Model Reusing,https://openreview.net/forum?id=iXYnIz4RRx,"Peihao Wang, Rameswar Panda, Zhangyang “Atlas” Wang"
Learning to Optimize Differentiable Games,https://openreview.net/forum?id=cfUDirIjOd,"Xuxi Chen, Nelson Vadori, Tianlong Chen, Zhangyang “Atlas” Wang"
Cluster Explanation via Polyhedral Descriptions,https://openreview.net/forum?id=VvnpyhDmwR,"Connor Lawless, Oktay Gunluk"
Certifying Ensembles: A General Certification Theory with S-Lipschitzness,https://openreview.net/forum?id=zv7X5ybgSQ,"Aleksandar Petrov, Francisco Eiras, Amartya Sanyal, Phil Torr, Adel Bibi"
SurCo: Learning Linear SURrogates for COmbinatorial Nonlinear Optimization Problems,https://openreview.net/forum?id=sSwN4NrzZr,"Aaron Ferber, Taoan Huang, Daochen Zha, Martin Schubert, Benoit Steiner, Bistra Dilkina, Yuandong Tian"
Rotation and Translation Invariant Representation Learning with Implicit Neural Representations,https://openreview.net/forum?id=g2IkXyv6ro,"Sehyun Kwon, Joo Young Choi, Ernest Ryu"
Searching Large Neighborhoods for Integer Linear Programs with Contrastive Learning,https://openreview.net/forum?id=JLqPTrwqVD,"Taoan Huang, Aaron Ferber, Yuandong Tian, Bistra Dilkina, Benoit Steiner"
Non-stationary Reinforcement Learning under General Function Approximation,https://openreview.net/forum?id=KmJo2sqppO,"Songtao Feng, Ming Yin, Ruiquan Huang, Yu-Xiang Wang, Jing Yang, Yingbin LIANG"
Mechanistic Mode Connectivity,https://openreview.net/forum?id=LxohF7Id88,"Ekdeep Singh Lubana, Eric Bigelow, Robert Dick, David Krueger, Hidenori Tanaka"
Understanding and Defending Patched-based Adversarial Attacks for Vision Transformer,https://openreview.net/forum?id=GR4c6Onxfw,"Liang Liu, Yanan Guo, Youtao Zhang, Jun Yang"
PFGM++: Unlocking the Potential of Physics-Inspired Generative Models,https://openreview.net/forum?id=wmgyO9RZhy,"Yilun Xu, Ziming Liu, Yonglong Tian, Shangyuan Tong, Max Tegmark, Tommi Jaakkola"
FusionRetro: Molecule Representation Fusion via In-Context Learning for Retrosynthetic Planning,https://openreview.net/forum?id=cnILy0dQUr,"Songtao Liu, Zhengkai Tu, Minkai Xu, Zuobai Zhang, Lu Lin, ZHITAO YING, Jian Tang, Peilin Zhao, Dinghao Wu"
CodeIPPrompt: Intellectual Property Infringement Assessment of Code Language Models,https://openreview.net/forum?id=zdmbZl0ia6,"Zhiyuan Yu, Yuhao Wu, Ning Zhang, Chenguang Wang, Yevgeniy Vorobeychik, Chaowei Xiao"
Differentially Private Distributed Bayesian Linear Regression with MCMC,https://openreview.net/forum?id=O3adXl7uBw,"Barış Alparslan, Sinan Yıldırım, Ilker Birbil"
Whose Opinions Do Language Models Reflect?,https://openreview.net/forum?id=7IRybndMLU,"Shibani Santurkar, Esin Durmus, Faisal Ladhak, Cinoo Lee, Percy Liang, Tatsunori Hashimoto"
Emergence of Sparse Representations from Noise,https://openreview.net/forum?id=cxYaBAXVKg,"Trenton Bricken, Rylan Schaeffer, Bruno Olshausen, Gabriel Kreiman"
Pareto Regret Analyses in Multi-objective Multi-armed Bandit,https://openreview.net/forum?id=d28UZYETzI,"Mengfan Xu, Diego Klabjan"
Transformers Learn In-Context by Gradient Descent,https://openreview.net/forum?id=tHvXrFQma5,"Johannes Von Oswald, Eyvind Niklasson, Ettore Randazzo, Joao Sacramento, Alexander Mordvintsev, Andrey Zhmoginov, Max Vladymyrov"
Which Tricks are Important for Learning to Rank?,https://openreview.net/forum?id=MXfTQp8bZF,"Ivan Lyzhin, Aleksei Ustimenko, Andrey Gulin, Liudmila Prokhorenkova"
Chemically Transferable Generative Backmapping of Coarse-Grained Proteins,https://openreview.net/forum?id=7DnvWyVkUo,"Soojung Yang, Rafael Gomez-Bombarelli"
Detecting Adversarial Directions in Deep Reinforcement Learning to Make Robust Decisions,https://openreview.net/forum?id=JS2iSqVZlN,"Ezgi Korkmaz, Jonah Brown-Cohen"
Incentivizing Exploration with Linear Contexts and Combinatorial Actions,https://openreview.net/forum?id=DpXAjLEG9G,Mark Sellke
JAWS-X: Addressing Efficiency Bottlenecks of Conformal Prediction Under Standard and Feedback Covariate Shift,https://openreview.net/forum?id=ORxBEWMPAJ,"Drew Prinster, Suchi Saria, Anqi Liu"
Multi-Epoch Matrix Factorization Mechanisms for Private Machine Learning,https://openreview.net/forum?id=ZVxT2ToHR5,"Christopher Choquette-Choo, Hugh B McMahan, J K Rush, Abhradeep Guha Thakurta"
HOPE: High-order Graph ODE For Modeling Interacting Dynamics,https://openreview.net/forum?id=9iChKP4k32,"Xiao Luo, Jingyang Yuan, Zijie Huang, Huiyu Jiang, Yifang Qin, Wei Ju, Ming Zhang, Yizhou Sun"
SparseProp: Efficient Sparse Backpropagation for Faster Training of Neural Networks at the Edge,https://openreview.net/forum?id=JSTp7NiuYi,"Mahdi Nikdan, Tommaso Pegolotti, Eugenia Iofinova, Eldar Kurtic, Dan Alistarh"
Moderately Distributional Exploration for Domain Generalization,https://openreview.net/forum?id=fX5I7lGLuG,"Rui Dai, Yonggang Zhang, zhen fang, Bo Han, Xinmei Tian"
Social learning spontaneously emerges by searching optimal heuristics with deep reinforcement learning,https://openreview.net/forum?id=hbgD1Wdcaq,"Seungwoong Ha, Hawoong Jeong"
Unlocking Slot Attention by Changing Optimal Transport Costs,https://openreview.net/forum?id=FMomWFNh5d,"Yan Zhang, David Zhang, Simon Lacoste-Julien, Gertjan Burghouts, Cees Snoek"
Efficient Sequence Transduction by Jointly Predicting Tokens and Durations,https://openreview.net/forum?id=WGh9xjJ0z8,"Hainan Xu, Fei Jia, Somshubra Majumdar, He Huang, Shinji Watanabe, Boris Ginsburg"
"Fast, Differentiable and Sparse Top-k: a Convex Analysis Perspective",https://openreview.net/forum?id=dolp65Z6re,"Michael Sander, Joan Puigcerver, Josip Djolonga, Gabriel Peyré, Mathieu Blondel"
On Heterogeneous Treatment Effects in Heterogeneous Causal Graphs,https://openreview.net/forum?id=Lg6ia0e8fo,"Richard Watson, Hengrui Cai, Xinming An, Samuel McLean, Rui Song"
Hybrid Energy Based Model in the Feature Space for Out-of-Distribution Detection,https://openreview.net/forum?id=tpCynHFviX,"Marc Lafon, Elias Ramzi, Clément Rambour, Nicolas THOME"
Faster Rates of Convergence to Stationary Points in Differentially Private Optimization,https://openreview.net/forum?id=kOUBFwYd2D,"Raman Arora, Raef Bassily, Tomás González, Cristobal Guzman, Michael Menart, Enayat Ullah"
Adaptive Compositional Continual Meta-Learning,https://openreview.net/forum?id=qEoAywuHSO,"Bin Wu, Jinyuan Fang, xiangxiang Zeng, Shangsong Liang, Qiang Zhang"
Learning Affinity with Hyperbolic Representation for Spatial Propagation,https://openreview.net/forum?id=a5BIUnE7cR,"Jin-Hwi Park, JAESUNG CHOE, Inhwan Bae, HAE-GON JEON"
Dual Propagation: Accelerating Contrastive Hebbian Learning with Dyadic Neurons,https://openreview.net/forum?id=Clr1z6sIKP,"Rasmus Kjær Høier, D. Staudt, Christopher Zach"
Scalable Safe Policy Improvement via Monte Carlo Tree Search,https://openreview.net/forum?id=tevbBSzSfK,"Alberto Castellini, Federico Bianchi, Edoardo Zorzi, Thiago Simão, Alessandro Farinelli, Matthijs T. J. Spaan"
Theoretical Behavior of XAI Methods in the Presence of Suppressor Variables,https://openreview.net/forum?id=BdwGV6fwbK,"Rick Wilming, Leo Kieslich, Benedict Clark, Stefan Haufe"
On the Occupancy Measure of Non-Markovian Policies in Continuous MDPs,https://openreview.net/forum?id=Vv8vyf3RtU,"Romain Laroche, Remi Tachet des Combes"
Loss Balancing for Fair Supervised Learning,https://openreview.net/forum?id=gVGZyRDpXX,"Mahdi Khalili, Xueru Zhang, Mahed Abroshan"
Target-Aware Generative Augmentations for Single-Shot Adaptation,https://openreview.net/forum?id=K26zQKvXiR,"Kowshik Thopalli, Rakshith Subramanyam, Pavan Turaga, Jayaraman J. Thiagarajan"
Who Needs to Know? Minimal Knowledge for Optimal Coordination,https://openreview.net/forum?id=i8TF1Mrwcw,"Niklas Lauffer, Ameesh Shah, Micah Carroll, Michael Dennis, Stuart Russell"
Online Learning with Feedback Graphs: The True Shape of Regret,https://openreview.net/forum?id=VVkeeSBUuh,"Tomáš Kocák, Alexandra Carpentier"
AutoCoreset: An Automatic Practical Coreset Construction Framework,https://openreview.net/forum?id=AdgOp13ddb,"Alaa Maalouf, Morad Tukan, Vladimir Braverman, Daniela Rus"
Image Shortcut Squeezing: Countering Perturbative Availability Poisons with Compression,https://openreview.net/forum?id=O4hhnt07Yk,"Zhuoran Liu, Zhengyu Zhao, Martha Larson"
An Adaptive Entropy-Regularization Framework for Multi-Agent Reinforcement Learning,https://openreview.net/forum?id=MP7HOGfLf3,"WOOJUN KIM, Youngchul Sung"
Eventual Discounting Temporal Logic Counterfactual Experience Replay,https://openreview.net/forum?id=wCy3pef6kA,"Cameron Voloshin, Abhinav Verma, Yisong Yue"
Extrapolated Random Tree for Regression,https://openreview.net/forum?id=uI8l8AENlj,"Yuchao Cai, Yuheng Ma, Yiwei Dong, Hanfang Yang"
On the Identifiability and Estimation of Causal Location-Scale Noise Models,https://openreview.net/forum?id=hWBcKXjVzl,"Alexander Immer, Christoph Schultheiss, Julia Vogt, Bernhard Schölkopf, Peter Bühlmann, Alexander Marx"
Orthogonality-Enforced Latent Space in Autoencoders: An Approach to Learning Disentangled Representations,https://openreview.net/forum?id=RbKQdVX0Ht,"jaehoon cha, Jeyan Thiyagalingam"
Understanding the Impact of Adversarial Robustness on Accuracy Disparity,https://openreview.net/forum?id=3aauzk8QUl,"Yuzheng Hu, Fan Wu, Hongyang Zhang, Han Zhao"
MABe22: A Multi-Species Multi-Task Benchmark for Learned Representations of Behavior,https://openreview.net/forum?id=Asrg2we3dP,"Jennifer J. Sun, Markus Marks, Andrew Ulmer, Dipam Chakraborty, Brian Geuther, Edward Hayes, Heng Jia, Vivek Kumar, Sebastian Oleszko, Zachary Partridge, Milan Peelman, Alice Robie, Catherine Schretter, Keith Sheppard, Chao Sun, Param Uttarwar, Julian Wagner, Erik Werner, Joseph Parker, Pietro Perona, Yisong Yue, Kristin Branson, Ann Kennedy"
Pruning via Sparsity-indexed ODE: a Continuous Sparsity Viewpoint,https://openreview.net/forum?id=xN4eYXdY64,"Zhanfeng Mo, Haosen Shi, Sinno Jialin Pan"
LESSON: Learning to Integrate Exploration Strategies for Reinforcement Learning via an Option Framework,https://openreview.net/forum?id=vXcvrYJlVm,"WOOJUN KIM, Jeonghye Kim, Youngchul Sung"
Adaptive Estimation of Graphical Models under Total Positivity,https://openreview.net/forum?id=USiX9gmGRx,"Jiaxi Ying, Jose Vinicius de Miranda Cardoso, Daniel Palomar"
The Acquisition of Physical Knowledge in Generative Neural Networks,https://openreview.net/forum?id=C5lAsw1GCg,"Luca M. Schulze Buschoff, Eric Schulz, Marcel Binz"
Algorithmic Stability of Heavy-Tailed SGD with General Loss Functions,https://openreview.net/forum?id=9ZNtKRQUGR,"Anant Raj, Lingjiong Zhu, Mert Gurbuzbalaban, Umut Simsekli"
Additive Causal Bandits with Unknown Graph,https://openreview.net/forum?id=2NCTb7tSIp,"Alan Malek, Virginia Aglietti, Silvia Chiappa"
Multi-Task Structural Learning using Local Task Similarity induced Neuron Creation and Removal,https://openreview.net/forum?id=LZhwwe7j9l,"Naresh Kumar Gurulingan, Bahram Zonooz, Elahe Arani"
FedVS: Straggler-Resilient and Privacy-Preserving Vertical Federated Learning for Split Models,https://openreview.net/forum?id=7aqVcrXjxa,"Songze Li, Duanyi YAO, Jin Liu"
Quantitative Universal Approximation Bounds for Deep Belief Networks,https://openreview.net/forum?id=1VxLNhSVMp,"Julian Sieber, Johann Gehringer"
Are Neurons Actually Collapsed? On the Fine-Grained Structure in Neural Representations,https://openreview.net/forum?id=lwodnXJzu6,"Yongyi Yang, Jacob Steinhardt, Wei Hu"
Expectation-Complete Graph Representations with Homomorphisms,https://openreview.net/forum?id=ppgRPC14uI,"Pascal Welke, Maximilian Thiessen, Fabian Jogl, Thomas Gärtner"
Group Equivariant Fourier Neural Operators for Partial Differential Equations,https://openreview.net/forum?id=kgAOY5x4fi,"Jacob Helwig, Xuan Zhang, Cong Fu, Jerry Kurtin, Stephan Wojtowytsch, Shuiwang Ji"
SGD with Large Step Sizes Learns Sparse Features,https://openreview.net/forum?id=DnTuz0ziwN,"Maksym Andriushchenko, Aditya Vardhan Varre, Loucas Pillaud-Vivien, Nicolas Flammarion"
MAHALO: Unifying Offline Reinforcement Learning and Imitation Learning from Observations,https://openreview.net/forum?id=khats8j30c,"Anqi Li, Byron Boots, Ching-An Cheng"
STEERING : Stein Information Directed Exploration for Model-Based Reinforcement Learning,https://openreview.net/forum?id=wbCgv6PdzH,"Souradip Chakraborty, Amrit Bedi, Alec Koppel, Mengdi Wang, Furong Huang, Dinesh Manocha"
Auxiliary Learning as an Asymmetric Bargaining Game,https://openreview.net/forum?id=MWzQgOtaFi,"Aviv Shamsian, Aviv Navon, Neta Glazer, Kenji Kawaguchi, Gal Chechik, Ethan Fetaya"
Equivariant Architectures for Learning in Deep Weight Spaces,https://openreview.net/forum?id=SCU1xlr9Y4,"Aviv Navon, Aviv Shamsian, Idan Achituve, Ethan Fetaya, Gal Chechik, Haggai Maron"
InGram: Inductive Knowledge Graph Embedding via Relation Graphs,https://openreview.net/forum?id=OoOpO0u4Xd,"Jaejun Lee, Chanyoung Chung, Joyce Whang"
CoDi: Co-evolving Contrastive Diffusion Models for Mixed-type Tabular Synthesis,https://openreview.net/forum?id=sy9oDku9Lu,"Chaejeong Lee, Jayoung Kim, Noseong Park"
Reconstructive Neuron Pruning for Backdoor Defense,https://openreview.net/forum?id=iezqj06hpf,"Yige Li, XIXIANG LYU, Xingjun Ma, Nodens Koren, Lingjuan Lyu, Bo Li, Yu-Gang Jiang"
Learning Deductive Reasoning from Synthetic Corpus based on Formal Logic,https://openreview.net/forum?id=a6PvWIHFsF,"Terufumi Morishita, Gaku Morio, Atsuki Yamaguchi, Yasuhiro Sogawa"
Unifying Molecular and Textual Representations via Multi-task Language Modelling,https://openreview.net/forum?id=7TLjOO4cvm,"Dimitrios Christofidellis, Giorgio Giannone, Jannis Born, Ole Winther, Teodoro Laino, Matteo Manica"
Strategic Classification with Unknown User Manipulations,https://openreview.net/forum?id=staqDHT56I,"Tosca Lechner, Ruth Urner, Shai Ben-David"
A Toy Model of Universality: Reverse Engineering how Networks Learn Group Operations,https://openreview.net/forum?id=jCOrkuUpss,"Bilal Chughtai, Lawrence Chan, Neel Nanda"
Revisiting Data-Free Knowledge Distillation with Poisoned Teachers,https://openreview.net/forum?id=YhRsYVwTHv,"Junyuan Hong, Yi Zeng, Shuyang Yu, Lingjuan Lyu, Ruoxi Jia, Jiayu Zhou"
Adaptive Computation with Elastic Input Sequence,https://openreview.net/forum?id=2bGTacOn8v,"Fuzhao Xue, Valerii Likhosherstov, Anurag Arnab, Neil Houlsby, Mostafa Dehghani, Yang You"
A Study on Transformer Configuration and Training Objective,https://openreview.net/forum?id=qaWSjkLPuw,"Fuzhao Xue, Jianghai Chen, Aixin Sun, Xiaozhe Ren, Zangwei Zheng, Xiaoxin He, Yongming Chen, Xin Jiang, Yang You"
The Ideal Continual Learner: An Agent That Never Forgets,https://openreview.net/forum?id=o7BOzuqFi2,"Liangzu Peng, Paris Giampouras, Rene Vidal"
Collaborative Multi-Agent Heterogeneous Multi-Armed Bandits,https://openreview.net/forum?id=RUiWyj6fhN,"Ronshee Chawla, Daniel Vial, Sanjay Shakkottai, R Srikant"
Deep Anomaly Detection under Labeling Budget Constraints,https://openreview.net/forum?id=VjopP4ejwB,"Aodong Li, Chen Qiu, Marius Kloft, Padhraic Smyth, Stephan Mandt, Maja Rudolph"
Differentiable Simulations for Enhanced Sampling of Rare Events,https://openreview.net/forum?id=15NZ7EzZd8,"Martin Šípka, Johannes Dietschreit, Lukáš Grajciar, Rafael Gomez-Bombarelli"
Coupled Variational Autoencoder,https://openreview.net/forum?id=V1YbiqUsMi,"Xiaoran Hao, Patrick Shafto"
On Second-Order Scoring Rules for Epistemic Uncertainty Quantification,https://openreview.net/forum?id=MUC7ASJiBT,"Viktor Bengs, Eyke Hüllermeier, Willem Waegeman"
Dynamic Constrained Submodular Optimization with Polylogarithmic Update Time,https://openreview.net/forum?id=2hF9MnBfUk,"Kiarash Banihashem, Leyla Biabani, Samira Goudarzi, MohammadTaghi Hajiaghayi, Peyman Jabbarzade, Morteza Monemizadeh"
$H$-Consistency Bounds for Pairwise Misranking Loss Surrogates,https://openreview.net/forum?id=IFhGrPAn8f,"Anqi Mao, Mehryar Mohri, Yutao Zhong"
Fast Algorithms for Distributed k-Clustering with Outliers,https://openreview.net/forum?id=idu4rmRhu0,"Junyu Huang, Qilong Feng, Ziyun Huang, Jinhui Xu, Jianxin Wang"
Revisiting Weighted Aggregation in Federated Learning with Neural Networks,https://openreview.net/forum?id=FuDAjnWhrQ,"Zexi Li, Tao Lin, Xinyi Shang, Chao Wu"
FedBR: Improving Federated Learning on Heterogeneous Data via Local Learning Bias Reduction,https://openreview.net/forum?id=nDKoVwNjMH,"Yongxin Guo, Xiaoying Tang, Tao Lin"
When does Privileged information Explain Away Label Noise?,https://openreview.net/forum?id=CnHxxjqkMi,"Guillermo Ortiz Jimenez, Mark Collier, Anant Nawalgaria, Alexander D'Amour, Jesse Berent, Rodolphe Jenatton, Efi Kokiopoulou"
On Pitfalls of Test-Time Adaptation,https://openreview.net/forum?id=q0K36FPtOd,"Hao Zhao, Yuejiang Liu, Alexandre Alahi, Tao Lin"
Computationally Efficient PAC RL in POMDPs with Latent Determinism and Conditional Embeddings,https://openreview.net/forum?id=TPQbXPohiz,"Masatoshi Uehara, Ayush Sekhari, Jason Lee, Nathan Kallus, Wen Sun"
Distributional Offline Policy Evaluation with Predictive Error Guarantees,https://openreview.net/forum?id=3PZu2GPl64,"Runzhe Wu, Masatoshi Uehara, Wen Sun"
Distilling Internet-Scale Vision-Language Models into Embodied Agents,https://openreview.net/forum?id=6vVkGnEpP7,"Theodore R Sumers, Kenneth Marino, Arun Ahuja, Rob Fergus, Ishita Dasgupta"
Forward-Backward Gaussian Variational Inference via JKO in the Bures-Wasserstein Space,https://openreview.net/forum?id=9Kf9I2nqCh,"Michael Diao, Krishna Balasubramanian, Sinho Chewi, Adil Salim"
Text Generation with Diffusion Language Models: A Pre-training Approach with Continuous Paragraph Denoise,https://openreview.net/forum?id=oY8JcQzahW,"Zhenghao Lin, Yeyun Gong, Yelong Shen, Tong Wu, Zhihao Fan, Chen Lin, Nan Duan, Weizhu Chen"
On the Training Instability of Shuffling SGD with Batch Normalization,https://openreview.net/forum?id=sEP5oUajXh,"David X. Wu, Chulhee Yun, Suvrit Sra"
Doubly Adversarial Federated Bandits,https://openreview.net/forum?id=FjOB0g7iRf,"Jialin Yi, Milan Vojnovic"
Measuring the Impact of Programming Language Distribution,https://openreview.net/forum?id=VnGIZsmxDG,"Gabriel Orlanski, Kefan Xiao, Xavier Garcia, Jeffrey Hui, Joshua Howland, Jonathan Malmaud, Jacob Austin, Rishabh Singh, Michele Catasta"
Expertise Trees Resolve Knowledge Limitations in Collective Decision-Making,https://openreview.net/forum?id=Fd7NCsKLPF,"Axel Abels, Tom Lenaerts, Vito Trianni, Ann Nowe"
Out-of-Distribution Generalization of Federated Learning via Implicit Invariant Relationships,https://openreview.net/forum?id=JC05k0E2EM,"Yaming Guo, Kai Guo, Xiaofeng Cao, Tieru Wu, Yi Chang"
DADAO: Decoupled Accelerated Decentralized Asynchronous Optimization,https://openreview.net/forum?id=4k8saM66EH,"Adel Nabli, Edouard Oyallon"
Why Is Public Pretraining Necessary for Private Model Training?,https://openreview.net/forum?id=1d3O0b1rbL,"Arun Ganesh, Mahdi Haghifam, Milad Nasresfahani, Sewoong Oh, Thomas Steinke, Om Thakkar, Abhradeep Guha Thakurta, Lun Wang"
Prototype-Sample Relation Distillation: Towards Replay-Free Continual Learning,https://openreview.net/forum?id=ywwdhhqNj7,"Nader Asadi, MohammadReza Davari, Sudhir Mudur, Rahaf Aljundi, Eugene Belilovsky"
